,name,text
94,2018-04-30 12.31.44 1768646415196008198_leeum.jpg,Life is a struggle and I am not the only one. But why am I feeling so alone. ...#art #museum #blackandwhite #leeum #gallery #space #universe #run #travel #traveling #struggle #happiness #alone #friendship #instagood #instatravel #korea #seoul #strong #stronger #getaway #runaway #maisonmichel #summer
95,2018-04-30 14.24.51 1768703353082239762_leeum.jpg,"Leeum entrance,Contemporary art Samsung Museum in 이태원, lovely place.#seoul #서울 #leeum #mirror #steelandglass #architecture #reflection , #mirrorselfie sort of, #art #furniture #design #contemporaryart #modernart #koreanart #koreanculture #이태원 #itaewon"
96,2018-04-30 14.26.02 1768703947373211245_leeum.jpg,Leeum yard monument.#seoul #서울 #leeum #bubbles #sunlight #sky #clearsky  #mirror #steelandglass #architecture #reflection #art #furniture #design #contemporaryart #modernart #koreanart #koreanculture #이태원 #itaewon
97,2018-04-30 14.29.46 1768705825859410446_leeum.jpg,Leeum yard monument.#seoul #서울 #leeum #bubbles #sunlight #sky #clearsky  #mirror #steelandglass #architecture #reflection #art #furniture #design #contemporaryart #modernart #koreanart #koreanculture #이태원 #itaewon #nofilter
98,2018-04-30 14.36.43 1768709321048220195_leeum.jpg,Leeum yard monument.Ablazing sun.#seoul #서울 #leeum #sunlight #sky #clearsky  #mirror #steelandglass #architecture #reflection  #art #furniture #design #contemporaryart #modernart #koreanart #koreanculture #이태원 #itaewon
99,2018-04-30 14.36.44 1768709332600871340_leeum.jpg,Anish Kapoor @leeum_officialこの作品、もう撮り飽きたな〜4年前、マイナス10度ぐらいの中凍えながらこれ見ました⛄️あのカプーア展すごく良かった#anishkapoor#leeum#angmiinseoul2018
100,2018-04-30 15.43.20 1768742636431343989_leeum.jpg,#leeum #samsungmuseum #seoul #korea #samsung #art #museum #yellow #moon #planet #holiday
101,2018-04-30 15.52.30 1768747272764806970_leeum.jpg,#leeum #seoul #Samsung #samsungmuseum #korea #art #museum #holiday
102,2018-04-30 17.18.07 1768790543796824700_leeum.jpg,👩🏿 나어딨게......#셀피#스냅#인물#한남동 #리움#snap#fitbodylife#selfie#dark#photography#leeum#leeummuseum
103,2018-04-30 20.49.08 1768896763388012540_leeum.jpg,オラファーと私が2人👯‍♀️#leeum#olafureliasson#angmiinseoul2018
104,2018-04-30 21.39.44 1768922231538090460_leeum.jpg,-약 6년만에 리움 🎈플라스틱 컵으로 만든 작품이라는데 넘나리 느낌이씀 👍🏻 방에 걸고시퐁-#리움 #미술관 #이태원 #leeum #최정화 #연금술
105,2018-04-30 22.00.59 1768932927481252650_leeum.jpg,giant silver balls and their many reflections ... courtesy of @anish.kapoor at the Leeum Museum of Art in Seoul.
106,2018-05-01 00.51.02 1769018520148656128_leeum.jpg,"Shoot selfies in mirrors only. Sky Mirror, Anish Kappor, 2012 #leeum Samsung Museum of Art, Seoul"
107,2018-05-01 02.25.18 1769063447225625108_leeum.jpg,"Private collections in Korea are astonishing Latergram of two visitsLeeum, Samsung museum of Art in Seoul Bonte Museum in Jeju Island..#contemporaryartinseoul #contemporaryart #seoul #korea #koreanart #leeum #bontemuseum @leeum_official @bontemuseum"
108,2018-05-01 11.56.11 1769353301549300142_leeum.jpg,Just near memories of the future #leeum #art
109,2018-05-01 12.47.55 1769377013528583173_leeum.jpg,Tash and ZJD are gone. I’m now left to my own devices 🧐👹🤡💩☠️😏
110,2018-05-01 13.09.56 1769390420653036310_leeum.jpg,"""memories of the future""Leeum yard.#seoul #서울 #leeum #bubbles #sunlight #sky #clearsky  #mirror #steelandglass #architecture #reflection  #art #furniture #design #contemporaryart #modernart #koreanart #koreanculture #이태원 #itaewon #nofilter"
111,2018-05-01 13.16.55 1769393934296966590_leeum.jpg,"Calder, Leeum yard.#seoul #서울 #leeum #bubbles #sunlight #sky #clearsky  #mirror #steelandglass #architecture #art #furniture #design #contemporaryart #modernart #koreanart #koreanculture #이태원 #itaewon #nofilter #calder"
112,2018-05-01 13.20.02 1769395502790558861_leeum.jpg,Leeum.#seoul #서울 #leeum #bubbles #sunlight #steelandglass #architecture #art #furniture #design #contemporaryart #modernart #koreanart #koreanculture #이태원 #itaewon #nofilter
113,2018-05-01 13.45.36 1769408373490653917_leeum.jpg,Leeum spiral stairs and installation.#seoul #서울 #leeum #bubbles #architecture #art #furniture #design #contemporaryart #modernart #koreanart #koreanculture #이태원 #itaewon #nofilter
